"","Mouse.Name","Mouse","Genotype","Weight.Value","Colony.Prefix","Colony.Name","Cohort.Name","Pipeline","Gene.Name","Gender","Birth.Date","Assay.Date","Age.In.Weeks","X","X.1","Blood.Volume","Anaesthetic","Sodium","K","Cl","Gluc","Trigs","Chol","Hdl","Ldl","Nefac","Glyc","Frct","Amy","Tp","Alb","Ca","Phos","Iron","Ast","Alp","Alt","Creat","Urea","Tbilc","Ck","Mg","Lih","Comments","Hitachi.Cup","T4","Insulin","Insulin.Assay.Date","Full.Strain","Core.Strain","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","Sodium_added"
"39","MALM39.1c","M00802338","+/+",34.8,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110427","Mouse GP","Ezh2","Female","26-Apr-11","15-Aug-11",15.9,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.2,4.3,106.2,21.68,0.63,6.19,3.77,1.99,0.324,175.2,192.4,600.1,52.4,27.94,2.35,2.24,36,367.7,184.2,312,8.5,7.3,2.8,116.2,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",18135,6.4,0.68,"22-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.2
"40","MALM38.1f","M00807567","+/+",33.3,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110427","Mouse GP","Ezh2","Female","28-Apr-11","15-Aug-11",15.6,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141,4.4,107.2,22.95,1.43,4.48,3.12,1.13,0.455,189.8,186.57,560.8,48.3,27.17,2.32,2.67,65.9,189.7,141.1,176.2,9.3,6.4,3,180.5,0.82,"LIP: +    ICT: Normal    HEM: Normal","Haemolyzed +,Lipemic ",18131,7.8,0.36,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141
"41","MALM38.1c","M00807564","+/+",32.5,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110427","Mouse GP","Ezh2","Female","28-Apr-11","15-Aug-11",15.6,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.9,4.4,105.9,27.01,0.91,3.94,2.88,0.94,0.439,186.4,169.08,509.7,45.3,24.69,2.26,2.76,61.8,128.4,125.9,111.8,7.9,6.8,2.2,79.1,0.75,"LIP: Normal    ICT: Normal    HEM: Normal","",18105,6.8,0.22,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.9
"42","MCYQ42.3e","M00808061","+/+",27.3,"MCYQ","Cdc6 Knockout 1 EPD0553_2_A09","B6N Mouse GP 20110427","Mouse GP","Cdc6","Female","28-Apr-11","15-Aug-11",15.6,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.7,3.7,108.6,20.19,0.72,3.2,2.34,0.73,0.433,169.6,174.91,566.5,45.3,25.68,2.25,2.33,28.6,55.9,146.8,26.4,9,6.6,1.9,43.9,0.78,"LIP: Normal    ICT: Normal    HEM: Normal","",18091,7.7,0.3,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.7
"43","MCYQ42.3f","M00808062","+/+",32.1,"MCYQ","Cdc6 Knockout 1 EPD0553_2_A09","B6N Mouse GP 20110427","Mouse GP","Cdc6","Female","28-Apr-11","15-Aug-11",15.6,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,3.8,109,22.67,0.38,3.47,2.54,0.79,0.344,152.4,171.99,576.3,46.2,25.19,2.32,2.32,31.7,123,133.5,72.8,8.5,7.8,1.8,172,0.81,"LIP: Normal    ICT: Normal    HEM: Normal","",18114,6.6,0.81,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"44","MCYQ42.3h","M00808064","+/+",21.8,"MCYQ","Cdc6 Knockout 1 EPD0553_2_A09","B6N Mouse GP 20110427","Mouse GP","Cdc6","Female","28-Apr-11","15-Aug-11",15.6,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.4,3.7,109.2,22.65,0.74,2.87,2.05,0.72,0.455,143.9,169.08,522,43.4,24.05,2.23,2.74,44,58.6,119,28.3,8.8,7.6,1.8,103.6,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18082,6.8,0.14,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.4
"45","MCBV50.1c","M00812064","+/+",32,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Female","03-May-11","23-Aug-11",16,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.4,3.9,110,17.4,0.45,4.21,3.07,1.04,0.261,123.9,187.41,563.2,51.1,27.61,2.26,2.36,28.1,203.2,141.3,145.5,8.3,11.5,1.5,160.5,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",18209,6.4,1.2,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.4
"46","MCBV49.1c","M00812056","+/+",27.9,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Female","03-May-11","23-Aug-11",16,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.5,4,108.1,20.6,0.41,3.51,2.62,0.87,0.415,179.5,187.41,548.9,48.5,26.23,2.25,2.6,43.1,130.9,129.1,73.6,8.4,8.7,2.3,426.3,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",18140,7,0.32,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.5
"47","MDCY46.1b","M00805950","+/+",30.9,"MDCY","Grin1 Knockout 1 EPD0469_5_C11 #2","B6N Mouse GP 20110503","Mouse GP","Grin1","Female","04-May-11","23-Aug-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.3,4.2,107.4,22.61,0.61,3.74,2.73,0.98,0.502,222.9,170.11,557.2,48.8,25.21,2.21,2.71,43,193.9,139.8,108.4,8.1,8.6,2,560.8,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18194,6.5,0.33,"22-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.3
"48","MCBV49.1e","M00812058","+/+",34.2,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Female","03-May-11","23-Aug-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.6,4.5,108.8,22.55,0.4,4.47,3.18,1.16,0.381,149.4,178.76,545.5,50.4,26.65,2.25,2.35,28.3,250.9,118.5,178.8,7.4,9.6,1.6,232.7,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18210,6.2,0.81,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.6
"49","MCBV50.1a","M00812062","+/+",35.1,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Female","03-May-11","23-Aug-11",16,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",145.4,3.9,107.6,21.19,0.54,4.86,3.42,1.24,0.484,183.6,184.53,558.6,51,26.97,2.29,2.68,61.5,186.8,123.6,128.5,8.1,6.5,2.2,135.2,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18198,8.3,0.86,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",145.4
"50","MCBV50.1d","M00812065","+/+",34,"MCBV","Hira Knockout First EPD0181_1_A05","B6N Mouse GP 20110503","Mouse GP","Hira","Female","03-May-11","23-Aug-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.9,4.3,107.1,28.35,0.57,5.51,3.51,1.7,0.396,162.5,187.41,529.4,51.1,26.77,2.26,2.73,57,298.7,154.8,256,7.9,8,2.4,281.8,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18157,6.6,0.56,"22-Dec-11","C57BL/6N(25%);C57BL/6NTac(75%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.9
"51","MCXP27.1g","M00820069","+/+",33.1,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","09-May-11","30-Aug-11",16.1,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.3,3.4,103.6,13.8,0.44,5.49,3.26,1.78,0.362,164.5,214.34,551,54.8,28.89,2.43,2.15,30.2,353,175.4,268.6,9.8,9.1,2.1,284.2,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18250,6.6,1.21,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.3
"52","MCXP31.1f","M00820083","+/+",33.7,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","10-May-11","30-Aug-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.9,3.4,106.1,23.05,0.51,3.93,2.68,0.9,0.638,227.4,192.91,506.3,49.5,27.7,2.29,2.56,42.7,119,124.6,67.6,8.4,6.5,2,425.2,0.83,"LIP: Normal    ICT: Normal    HEM: Normal","",18256,6,0.39,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.9
"53","MCXP34.1e","M00820093","+/+",35.7,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","12-May-11","30-Aug-11",15.7,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.3,3.3,103.9,18.51,0.66,6.09,3.7,1.82,0.596,203.6,205.15,506.3,54.2,28.54,2.42,2.41,45.4,354.8,174.9,262.8,8,6.3,2.1,373,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","",18252,10.6,0.63,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.3
"54","MCXP29.1e","M00820074","+/+",34.7,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","11-May-11","30-Aug-11",15.9,NA,NA,950,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",140.5,4,103.5,23.84,0.64,4.68,3.12,1.13,0.502,162.5,208.21,576.4,50.9,27.93,2.39,2.72,31.6,204.1,152.2,111.5,8.9,9.1,1.8,917.5,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18266,6.2,1.09,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",140.5
"55","MCXP32.1d","M00820088","+/+",38.3,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","10-May-11","30-Aug-11",16,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.4,3.8,103.7,24.54,0.68,4.09,2.71,0.96,0.487,169.7,202.09,570.5,50.9,27.85,2.34,2.79,35.5,143.5,158.4,86.5,9.1,8.4,1.6,97.9,0.93,"LIP: Normal    ICT: Normal    HEM: Normal","",18233,7.6,0.82,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.4
"56","MCXP29.1h","M00820077","+/+",33.5,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","11-May-11","30-Aug-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.8,3.2,106.4,16.81,0.3,4.32,2.89,0.98,0.33,145.3,202.09,534,52.3,28.66,2.38,2,48.4,180.1,138.6,108,8.4,8.2,1.8,258.7,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18241,6.6,1.12,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.8
"57","MCXP29.1g","M00820076","+/+",27.8,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","11-May-11","30-Aug-11",15.9,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.3,3.3,108.2,19.78,0.37,3.81,2.67,0.79,0.386,165.3,208.21,468.9,49.3,27.88,2.37,2.19,28.5,94.1,115.2,48.8,8.5,8.3,1.8,164.1,0.79,"LIP: Normal    ICT: Normal    HEM: Normal","",18195,7.4,0.56,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.3
"58","MCXP29.1f","M00820075","+/+",30.8,"MCXP","Sc4mol Knockout 1 EPD0146_1_B03","B6N Mouse GP 20110510","Mouse GP","Sc4mol","Female","11-May-11","30-Aug-11",15.9,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.9,4.1,107.2,21.9,0.65,5.07,3.34,1.2,0.902,NA,NA,559.6,52.7,28.39,2.4,2.44,35.8,280.4,NA,NA,NA,NA,NA,NA,0.83,"","clot",18227,NA,0.65,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.9
"59","MASQ48.1g","M00822814","+/+",33.2,"MASQ","Pex3 Knockout EPD0103_1_H06","B6N Mouse GP 20110518","Mouse GP","Pex3","Female","17-May-11","05-Sep-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,3.4,107.1,19.12,0.38,4.46,3,1.16,0.445,175.7,190.29,921.9,49.5,26.61,2.29,2.17,39.4,194.6,145.5,123.7,9.4,8.4,2.3,118.5,0.91,"LIP: TestTemplate not performed    ICT: TestTemplate not performed    HEM: TestTemplate not performed","",18298,6.9,0.72,"19-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"60","MASQ48.1e","M00822812","+/+",37.1,"MASQ","Pex3 Knockout EPD0103_1_H06","B6N Mouse GP 20110518","Mouse GP","Pex3","Female","17-May-11","05-Sep-11",15.9,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.7,3.1,109.4,12.46,0.47,5.92,3.44,1.91,0.453,173,190.29,640.9,52.8,29.3,2.42,2.18,29.8,374.3,168.6,266.8,9.5,8.7,1.7,102.2,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18295,6.7,1.37,"19-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.7
"61","MASQ49.1h","M00822843","+/+",33.5,"MASQ","Pex3 Knockout EPD0103_1_H06","B6N Mouse GP 20110518","Mouse GP","Pex3","Female","20-May-11","05-Sep-11",15.4,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.4,4.1,105.1,24.66,0.47,5.13,3.26,1.44,0.477,133.7,190.29,600.6,49.2,26.84,2.31,2.5,34.1,221.4,142.7,164,9,9.4,1.6,338,0.98,"LIP: Normal    ICT: Normal    HEM: Normal","",18300,6.3,0.59,"19-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.4
"62","MASQ48.1h","M00822815","+/+",31.4,"MASQ","Pex3 Knockout EPD0103_1_H06","B6N Mouse GP 20110518","Mouse GP","Pex3","Female","17-May-11","05-Sep-11",15.9,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.1,3.6,104.9,19.73,0.57,3.85,2.66,0.91,0.599,181.7,196.06,605.3,49.4,27.08,2.29,2.32,53.1,87.9,126.6,57.7,9.2,6.8,1.8,277.8,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18304,8.5,0.79,"19-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.1
"63","MDCY43.2f","M00818643","+/+",34,"MDCY","Grin1 Knockout 1 EPD0469_5_C11 #2","B6N Mouse GP 20110518","Mouse GP","Grin1","Female","16-May-11","05-Sep-11",16,NA,NA,1000,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",146.1,3.7,108.7,14.65,0.56,5.56,3.38,1.74,0.652,232.7,198.94,646,57.1,30.03,2.35,1.76,40.9,443,212.2,277.9,9.4,8.5,2.2,240.6,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18286,6.6,0.38,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",146.1
"64","MDCY43.2e","M00818642","+/+",29.7,"MDCY","Grin1 Knockout 1 EPD0469_5_C11 #2","B6N Mouse GP 20110518","Mouse GP","Grin1","Female","16-May-11","05-Sep-11",16,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.6,3.6,107.5,21.95,0.28,4.61,3.07,1.16,0.432,112.5,190.29,589.8,52.2,27.73,2.32,2.29,32.7,306.6,148.4,259.6,9.9,7.9,2.2,160.6,0.97,"LIP: Normal    ICT: Normal    HEM: Normal","",18285,7.9,0.42,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.6
"65","MDCY43.2c","M00818640","+/+",31.9,"MDCY","Grin1 Knockout 1 EPD0469_5_C11 #2","B6N Mouse GP 20110518","Mouse GP","Grin1","Female","16-May-11","05-Sep-11",16,NA,NA,850,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.6,4,107.7,22.39,0.49,4.64,2.9,1.34,0.414,135.1,170.11,601.9,47.9,25.09,2.22,2.43,27.2,219.2,157.5,141.7,9,9.3,1.7,420.6,0.88,"LIP: Normal    ICT: Normal    HEM: Normal","",18270,5.8,0.37,"19-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.6
"66","MASQ50.1g","M00822850","+/+",30.8,"MASQ","Pex3 Knockout EPD0103_1_H06","B6N Mouse GP 20110518","Mouse GP","Pex3","Female","19-May-11","05-Sep-11",15.6,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.6,4.1,107.8,24.6,0.53,2.87,2.07,0.63,0.65,172.6,184.53,572.7,47.1,25.74,2.29,2.9,36,88.6,97.3,43.6,9.5,8.5,1.7,257,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18282,6.4,0.39,"19-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.6
"67","MDCW46.2g","M00829130","+/+",33.7,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Female","26-May-11","15-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",143.5,3.5,109.3,18.83,0.5,4.42,3,0.87,0.39,214.2,193.17,552.5,48.4,26.22,2.27,2.41,28.1,177.3,151.4,121.4,8.8,10.4,1.9,148.6,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18370,6,0.81,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",143.5
"68","MDEW6.1c","M00832279","+/+",28.8,"MDEW","Ttll4 EUMODIC Ref","B6N Mouse GP 20110525","Mouse GP","Ttll4","Female","25-May-11","15-Sep-11",16.1,NA,NA,700,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142.7,3.3,107.6,20.48,0.37,3.15,2.25,0.6,0.298,178.3,187.41,555,47.1,25.81,2.25,1.94,32.2,151.3,145.3,81.3,7.4,6,2.5,301.1,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18379,7,0.26,"20-Dec-11","C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142.7
"69","MDCW46.2e","M00829128","+/+",30.2,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Female","26-May-11","15-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.9,3.7,106.1,24.54,0.66,3.53,2.45,0.72,0.542,217.2,178.76,546,47.6,24.92,2.29,2.41,33,149.5,143.6,95.8,8.4,8.2,2.2,76.5,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18380,7.3,0.34,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.9
"70","MDCW43.3j","M00829091","+/+",29.2,"MDCW","Rapgefl1 Knockout 1 EPD0079_5_G07 #2","B6N Mouse GP 20110525","Mouse GP","Rapgefl1","Female","26-May-11","15-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",144.2,3.7,109.4,17.43,0.58,3.28,2.35,0.63,0.508,174.9,172.99,580.9,44.4,25.15,2.29,2.74,25.1,76.6,135.8,35.9,8.7,9.3,1.7,82.2,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18357,5.6,0.47,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",144.2
"71","MCXQ59.1h","M00828016","+/+",35.5,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Female","25-May-11","15-Sep-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141,4.7,105.8,28.17,0.78,4.08,2.84,0.83,0.51,220.9,178.76,630.4,47.8,25.82,2.31,3.34,34.5,185.7,151,157.4,9.1,7.8,2.5,848.2,0.9,"LIP: Normal    ICT: Normal    HEM: Normal","",18401,6,0.52,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141
"72","MCXQ59.1g","M00828015","+/+",27.7,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Female","25-May-11","15-Sep-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.6,4.8,107.1,28.99,0.57,3.63,2.55,0.73,0.413,153.4,172.99,615.6,45.3,23.68,2.26,3.13,27.5,116.6,133.9,111.3,8.7,8.5,1.9,148.1,0.82,"LIP: Normal    ICT: Normal    HEM: Normal","",18408,5.7,0.35,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.6
"73","MCXQ59.1e","M00828013","+/+",31.6,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Female","25-May-11","15-Sep-11",16.1,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",142,4.5,107.8,23.24,0.45,3.99,2.7,0.81,0.255,167.3,193.17,636.3,49.7,26.11,2.28,2.42,55.5,415.7,92.5,333.2,9.8,7.1,2,117,0.84,"LIP: Normal    ICT: Normal    HEM: Normal","",18400,5.9,0.5,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",142
"74","MCXQ59.1f","M00828014","+/+",25.8,"MCXQ","Slc5a6 Knockout 1 EPD0146_2_A03","B6N Mouse GP 20110525","Mouse GP","Slc5a6","Female","25-May-11","15-Sep-11",16.1,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",141.4,3.9,109.9,26.37,0.61,3.06,2.12,0.65,0.343,138.3,181.64,555.3,44.2,24.93,2.25,2.95,27.5,52.9,125.5,28.9,9.3,8.4,1.9,108.5,0.78,"LIP: Normal    ICT: Normal    HEM: Normal","",18394,4.5,0.35,"20-Dec-11","C57BL/6N;C57BL/6NTac","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",141.4
"75","MALM41.1e","M00835902","+/+",35.1,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Female","02-Jun-11","22-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139.1,4.5,105.4,26.76,0.96,5.22,3.29,1.41,0.591,233.6,193.04,604.6,50.6,26.48,2.33,2.72,36.5,308.7,175.4,270.1,7.9,7.4,2.5,356.5,0.87,"LIP: Normal    ICT: Normal    HEM: Normal","Haemolyzed + ",18468,6,0.35,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139.1
"76","MALM41.1d","M00835901","+/+",38.5,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Female","02-Jun-11","22-Sep-11",16,NA,NA,900,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.8,4.5,104.1,26.75,0.97,6.67,3.9,2.04,0.423,202.7,193.05,605.5,54.3,27.3,2.31,2.66,40.7,497.6,164.8,427,7.5,7.1,2.5,189,0.85,"LIP: Normal    ICT: Normal    HEM: Normal","",18460,7.9,0.53,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.8
"77","MAQG64.2e","M00835854","+/+",33.2,"MAQG","Sdhc Knockout EPD0143_3_B04","B6N Mouse GP 20110602","Mouse GP","Sdhc","Female","02-Jun-11","22-Sep-11",16,NA,NA,750,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",138.8,4.5,105.3,30.46,1.13,5.79,3.47,1.8,0.449,170.3,190.07,577.9,50.2,25.85,2.22,2.81,39.4,497.2,184.5,368.8,7.8,8.1,2.2,133.2,0.86,"LIP: Normal    ICT: Normal    HEM: Normal","",18459,6.5,0.23,"20-Dec-11","C57BL/6N(50%);C57BL/6NTac(50%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",138.8
"78","MALM41.1f","M00835903","+/+",40.5,"MALM","EZh2 Knockout First EPD0052_2_C05","B6N Mouse GP 20110602","Mouse GP","Ezh2","Female","02-Jun-11","22-Sep-11",16,NA,NA,800,"Ketamine (100mg/kg)/Xylazine (10mg/kg)",139,4.8,104.5,29.46,0.82,5.88,3.64,1.6,0.424,196.7,196.01,726.7,51.8,26.96,2.3,3.11,36.9,403.3,176,379.7,9,7.6,2,307.4,0.89,"LIP: Normal    ICT: Normal    HEM: Normal","",18419,6.2,0.62,"20-Dec-11","C57BL/6N(12.5%);C57BL/6NTac(87.5%)","B6N",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",139
