pipeline name, pipelineStableId, procedureStableId, procedureName, parameterStableId, parameterName, backgroundId, background, geneSymbol, geneAccession, alleleSymbol, alleleAccession, phenotypingCenter, colonyId, dateOfExperiment, zygosity, sex, group, externalSampleId, metadata, metadataGroup,dataPoint
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,UCD-13172A-C7-1-1,Fri Jan 24 00:00:00 GMT 2014,null,female,control,ABCL_1613_060313,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-01-22T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-01-22T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.43
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,BL3367-1,Mon Apr 07 00:00:00 BST 2014,null,female,control,ABGV_247_087947,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-04-02T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-04-02T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.223
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Mon Jun 10 00:00:00 BST 2013,null,male,control,B6NC_14922_003112,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-05-23T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-05-23T00:00:00Z, Hemolysis status = Slight, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,8.49
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,UCD-EPD0317_1_C03-1-1,Mon Dec 23 00:00:00 GMT 2013,null,male,control,ABBP_1243_042143,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-12-16T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-12-16T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.7
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Mon Jun 23 00:00:00 BST 2014,null,male,control,B6NC_37036_115757,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-06-05T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-06-05T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.985
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,UCD-13284A-B10-1-1,Wed Oct 02 00:00:00 BST 2013,null,male,control,AAWE_156_020856,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-09-04T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-09-04T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.88
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,BL3310,Fri May 23 00:00:00 BST 2014,null,female,control,ABHW_387_113987,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-05-22T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-05-22T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.327
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,BL3733,Tue Aug 05 00:00:00 BST 2014,null,female,control,ABLU_270_143770,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-07-30T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-07-30T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,8.865
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Fri Dec 20 00:00:00 GMT 2013,null,male,control,B6NC_26165_038435,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-12-11T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-12-11T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,10.24
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,TCPA0078Cre,Mon Mar 31 00:00:00 BST 2014,null,female,control,AAPN_119_066619,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-02-04T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-02-04T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.56
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Fri Mar 28 00:00:00 GMT 2014,null,female,control,B6NC_28753_055863,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-01-29T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-01-29T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.408
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Fri Jan 24 00:00:00 GMT 2014,null,female,control,B6NC_28749_055859,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-01-22T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-01-22T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.64
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,UCD-13525B-A10-1-1,Wed Jan 08 00:00:00 GMT 2014,null,male,control,ABBR_1167_049467,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-12-30T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-12-30T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.55
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,ET5105,Fri Sep 20 00:00:00 BST 2013,null,male,control,AAWC_118_017918,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-08-21T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-08-21T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.7
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Thu Apr 18 00:00:00 BST 2013,null,male,control,B6NC_13634_001502,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-03-21T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-03-21T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.92
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Fri Jan 24 00:00:00 GMT 2014,null,female,control,B6NC_28747_055857,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-01-22T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-01-22T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.51
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,baseline,Fri May 02 00:00:00 BST 2014,null,female,control,B6NC_33205_082601,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2014-04-09T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2014-04-09T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.93
TCP Pipeline,TCP_001,IMPC_CBC_003,Clinical Blood Chemistry,IMPC_CBC_009_001,Calcium,MGI:2683688,C57BL/6NCrl,null,null,null,null,TCP,UCD-10291A-H7-2-1,Thu Jul 11 00:00:00 BST 2013,null,male,control,AATX_152_009352,"""[Equipment ID = Machine 1, Equipment manufacturer = Beckman Coulter, Equipment model = AU 480, Anesthesia used for blood collection = Gas anaesthesia with Isofluorane, Method of blood collection = Retro-orbital puncture, Anticoagulant = Lithium Heparin, Blood collection tubes = BD Microtainer Lithium Heparin/PST Gel Blood Tube, Date and time of sacrifice = 2013-07-09T00:00:00Z, Storage temperature from blood collection till measurement = 18-22, Samples kept on ice between collection and analysis = Yes, Sample status = Frozen, Sample dilution = Neat plasma, ID of blood collection SOP = ESLIM_024_001, Date and time of blood collection = 2013-07-09T00:00:00Z, Sample type = Plasma, Fasting = No]""",c32189c80deda21d74b9acee05e80335,9.42
