Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,Gene Name,Mouse Name,Litter,Mouse,Genotype,Gender,Birth Date,Assay Date,Age In Weeks,Pil Holder,Weight,Nose To Tail Base Length,Bone Mineral Density,Bone Mineral Content,Bone Area,Lean Mass,Fat Mass,Est Total Tissue Mass,Fat Percentage Estimate,Full Strain,Core Strain
MBCB,Ldha Knockout First EPD0070_2_A_G04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBCB Mouse GP 20090226,Mouse GP,Ldha,MBCB30.1d,MBCB30,M00209195,+/+,Female,26-Feb-09,04-Jun-09,14,,33.7,10.2,0.0494,0.4434,8.97,19.52,15.39,34.91,44.09,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MALC,D11Wsu99e Knockout First EPD0037_1_F05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MALC Mouse GP 20090302,Mouse GP,D11Wsu99e,MALC23.1g,MALC23,M00210088,+/+,Female,01-Mar-09,08-Jun-09,14.1,,34.1,10.3,0.0481,0.4332,9.01,18.45,15.56,34.01,45.75,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MALC,D11Wsu99e Knockout First EPD0037_1_F05,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MALC Mouse GP 20090302,Mouse GP,D11Wsu99e,MALC23.1h,MALC23,M00210089,+/+,Female,01-Mar-09,08-Jun-09,14.1,,27.4,9.6,0.0491,0.4334,8.83,17.13,10.03,27.16,36.94,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAEZ,Bbx Knockout First B10 - EPD0036_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAEZ Mouse GP 20090304,Mouse GP,Bbx,MAEZ29.1f,MAEZ29,M00218807,+/+,Female,02-Mar-09,10-Jun-09,14.3,,35.1,10.2,0.0475,0.4062,8.55,19.17,16.61,35.78,46.41,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAEZ,Bbx Knockout First B10 - EPD0036_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAEZ Mouse GP 20090304,Mouse GP,Bbx,MAEZ30.1b,MAEZ30,M00218818,+/+,Female,02-Mar-09,10-Jun-09,14.3,,34.5,10.9,0.0494,0.4595,9.29,19.2,15.35,34.55,44.42,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAEZ,Bbx Knockout First B10 - EPD0036_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAEZ Mouse GP 20090304,Mouse GP,Bbx,MAEZ40.1d,MAEZ40,M00218860,+/+,Female,05-Mar-09,10-Jun-09,13.9,,30.2,10.1,0.0477,0.4,8.39,16.63,13.54,30.17,44.89,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAAR,Brpf3 Knockout First E04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAAR Mouse GP 20090304,Mouse GP,Brpf3,MAAR32.1f,MAAR32,M00220059,+/+,Female,04-Mar-09,10-Jun-09,14,,29.6,10.3,0.052,0.4605,8.85,18.83,10.47,29.3,35.75,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAAR,Brpf3 Knockout First E04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAAR Mouse GP 20090304,Mouse GP,Brpf3,MAAR32.1g,MAAR32,M00220060,+/+,Female,04-Mar-09,10-Jun-09,14,,25.4,9.8,0.0501,0.4164,8.32,16.86,8.16,25.02,32.61,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBGX,Mcph1 Knockout First EPD0080_2_A02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MBGX Mouse GP 20090305,Mouse GP,Mcph1,MBGX44.1e,MBGX44,M00213418,+/+,Female,05-Mar-09,11-Jun-09,14,,42.1,10.5,0.0506,0.5815,11.48,21.45,21,42.45,49.47,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MAIG,Phf20 Knockout First G07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,MAIG Mouse GP 20090308,Mouse GP,Phf20,MAIG32.1d,MAIG32,M00217353,+/+,Female,08-Mar-09,15-Jun-09,14.1,,27.7,10.1,0.0496,0.4401,8.87,17.56,10.05,27.61,36.41,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ18.1g,MBNJ18,M00219588,+/+,Female,09-Mar-09,17-Jun-09,14.3,,31.5,10,0.0501,0.4567,9.11,18.32,13.06,31.38,41.62,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ18.1i,MBNJ18,M00219590,+/+,Female,09-Mar-09,17-Jun-09,14.3,,24.8,9.8,0.0524,0.4888,9.32,19.49,5.41,24.9,21.74,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ20.1f,MBNJ20,M00219601,+/+,Female,10-Mar-09,17-Jun-09,14.1,,32,9.9,0.0516,0.4714,9.13,19.08,13.65,32.73,41.72,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ21.1i,MBNJ21,M00219617,+/+,Female,10-Mar-09,17-Jun-09,14.1,,26.6,9.4,0.0474,0.3903,8.24,16.45,10.33,26.78,38.56,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ16.1f,MBNJ16,M00219557,+/+,Female,09-Mar-09,17-Jun-09,14.3,,39,10.1,0.0509,0.5234,10.28,20.32,19.47,39.79,48.93,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ22.1h,MBNJ22,M00219639,+/+,Female,10-Mar-09,17-Jun-09,14.1,,37.3,10.4,0.053,0.5777,10.9,19.53,18.03,37.56,47.99,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ23.1e,MBNJ23,M00219655,+/+,Female,10-Mar-09,17-Jun-09,14.1,,31,9.8,0.0477,0.4136,8.67,16.88,14.23,31.11,45.73,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBNJ,5031439G07Rik Knockout EPD0101_3_H02,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090310,Mouse GP,5031439G07Rik,MBNJ23.1g,MBNJ23,M00219657,+/+,Female,10-Mar-09,17-Jun-09,14.1,,28.3,9.6,0.0494,0.4203,8.51,16.6,11.94,28.54,41.82,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE21.1e,MANE21,M00226927,+/+,Female,19-Mar-09,25-Jun-09,14,,37.8,10.3,0.0499,0.4873,9.77,20.46,17.67,38.13,46.33,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE21.1f,MANE21,M00226928,+/+,Female,19-Mar-09,25-Jun-09,14,,34.6,10.2,0.0473,0.4562,9.64,19.01,15.77,34.78,45.34,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE21.1g,MANE21,M00226929,+/+,Female,19-Mar-09,25-Jun-09,14,,32.2,10.2,0.0495,0.4187,8.46,18.95,13.53,32.48,41.67,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE21.1h,MANE21,M00226930,+/+,Female,19-Mar-09,25-Jun-09,14,,33.7,10.4,0.0483,0.4432,9.17,18.52,15.77,34.29,45.98,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE13.1d,MANE13,M00226911,+/+,Female,19-Mar-09,25-Jun-09,14,,31.2,10.1,0.0477,0.4391,9.21,18.88,11.95,30.83,38.76,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE13.1e,MANE13,M00226912,+/+,Female,19-Mar-09,25-Jun-09,14,,27,9.9,0.0449,0.4091,9.11,18.14,8.56,26.7,32.05,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE13.1h,MANE13,M00226915,+/+,Female,19-Mar-09,25-Jun-09,14,,30.2,10.1,0.0474,0.4246,8.95,17.76,12.64,30.4,41.59,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANE,Rhobtb3 Knockout First G09 - EPD0042_1,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090319,Mouse GP,Rhobtb3,MANE22.1b,MANE22,M00224296,+/+,Female,21-Mar-09,25-Jun-09,13.7,,35.8,10.4,0.0472,0.4476,9.48,21.75,14.16,35.91,39.44,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBMV,Nipa1 Knockout First EPD0094_4_B01,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Nipa1,MBMV15.1f,MBMV15,M00232239,+/+,Female,25-Mar-09,29-Jun-09,13.7,,35,10.2,0.0525,0.5501,10.48,18.09,16.44,34.53,47.61,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBMV,Nipa1 Knockout First EPD0094_4_B01,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Nipa1,MBMV17.1e,MBMV17,M00232244,+/+,Female,24-Mar-09,29-Jun-09,13.9,,33.3,10.3,0.0474,0.4332,9.13,18.71,14.51,33.22,43.67,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBMV,Nipa1 Knockout First EPD0094_4_B01,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Nipa1,MBMV18.1i,MBMV18,M00232254,+/+,Female,24-Mar-09,29-Jun-09,13.9,,31.4,10.2,0.0485,0.4255,8.77,18.76,12.71,31.47,40.39,C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%),B6JTyr;B6N
MBMV,Nipa1 Knockout First EPD0094_4_B01,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Nipa1,MBMV19.1f,MBMV19,M00232260,+/+,Female,23-Mar-09,29-Jun-09,14,,36,10.2,0.0481,0.4702,9.77,18.44,17.29,35.73,48.4,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAKV,Stx8 Knockout First EPD0038_2_A04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Stx8,MAKV16.2h,MAKV16,M00232751,+/+,Female,23-Mar-09,29-Jun-09,14,,29,9.8,0.046,0.4052,8.81,16.36,12.69,29.05,43.69,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAKV,Stx8 Knockout First EPD0038_2_A04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Stx8,MAKV16.2j,MAKV16,M00232753,+/+,Female,23-Mar-09,29-Jun-09,14,,30.3,10,0.0508,0.4722,9.3,17.79,12.33,30.12,40.95,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAKV,Stx8 Knockout First EPD0038_2_A04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Stx8,MAKV16.2k,MAKV16,M00232754,+/+,Female,23-Mar-09,29-Jun-09,14,,26.2,10,0.0479,0.4446,9.29,18.18,7.6,25.78,29.47,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MAKV,Stx8 Knockout First EPD0038_2_A04,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090324,Mouse GP,Stx8,MAKV16.2m,MAKV16,M00232756,+/+,Female,23-Mar-09,29-Jun-09,14,,28.1,9.9,,,,,,,,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Crlf3,MADG18.2k,MADG18,M00236924,+/+,Female,30-Mar-09,06-Jul-09,14,,26.9,9.6,0.0486,0.4072,8.37,16.89,10.47,27.36,38.26,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Crlf3,MADG19.2d,MADG19,M00236928,+/+,Female,30-Mar-09,06-Jul-09,14,,29.9,9.4,0.05,0.4113,8.23,17.13,13.46,30.59,44.01,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Crlf3,MADG20.1f,MADG20,M00236935,+/+,Female,31-Mar-09,06-Jul-09,13.9,,29.6,9.7,0.0495,0.4286,8.67,18.1,11.83,29.93,39.52,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MADG,Crlf3 Knockout First C11 - EPD0033_3,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Crlf3,MADG20.1i,MADG20,M00236938,+/+,Female,31-Mar-09,06-Jul-09,13.9,,33,9.9,0.0498,0.4726,9.48,18.97,14.59,33.56,43.47,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBGW,Zranb2 Knockout First EPD0080_1_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Zranb2,MBGW36.2c,MBGW36,M00236846,+/+,Female,31-Mar-09,07-Jul-09,14,,29.8,9.6,0.0444,0.3734,8.41,16.51,13.27,29.78,44.57,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBGW,Zranb2 Knockout First EPD0080_1_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Zranb2,MBGW36.2d,MBGW36,M00236847,+/+,Female,31-Mar-09,07-Jul-09,14,,33.3,10,0.0469,0.3948,8.43,19.36,14.51,33.87,42.85,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBGW,Zranb2 Knockout First EPD0080_1_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Zranb2,MBGW36.2e,MBGW36,M00236848,+/+,Female,31-Mar-09,07-Jul-09,14,,30.8,10.1,0.0513,0.4664,9.09,18.54,12.56,31.1,40.38,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBGW,Zranb2 Knockout First EPD0080_1_H04,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090331,Mouse GP,Zranb2,MBGW36.2f,MBGW36,M00236849,+/+,Female,31-Mar-09,07-Jul-09,14,,34.9,10.2,0.0486,0.4891,10.06,19.95,14.75,34.7,42.51,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBTT,Gif Knockout First EPD0099_4_B07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Gif,MBTT16.1h,MBTT16,M00241272,+/+,Female,05-Apr-09,14-Jul-09,14.3,,30.7,10.1,0.0504,0.5059,10.05,17.14,13.47,30.61,44.01,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBTT,Gif Knockout First EPD0099_4_B07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Gif,MBTT16.1i,MBTT16,M00241273,+/+,Female,05-Apr-09,14-Jul-09,14.3,,31.2,9.9,0.0496,0.4692,9.46,17.85,14.08,31.93,44.11,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBTT,Gif Knockout First EPD0099_4_B07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Gif,MBTT22.1d,MBTT22,M00241289,+/+,Female,07-Apr-09,14-Jul-09,14,,37,10.2,0.0518,0.5148,9.93,20.58,16.86,37.44,45.04,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBTT,Gif Knockout First EPD0099_4_B07,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Gif,MBTT22.1e,MBTT22,M00241290,+/+,Female,07-Apr-09,14-Jul-09,14,,31.9,9.9,0.0529,0.4787,9.04,18.78,13.37,32.15,41.58,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MANT,Rars2 Knockout First C04 - EPD0045_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Rars2,MANT36.3e,MANT36,M00241240,+/+,Female,05-Apr-09,14-Jul-09,14.3,,34.2,10.2,0.0503,0.4908,9.76,19.87,14.31,34.18,41.88,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANT,Rars2 Knockout First C04 - EPD0045_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Rars2,MANT45.2e,MANT45,M00241249,+/+,Female,05-Apr-09,14-Jul-09,14.3,,33.2,10.1,0.0501,0.4482,8.95,19.06,15.04,34.1,44.12,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANT,Rars2 Knockout First C04 - EPD0045_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Rars2,MANT45.2h,MANT45,M00241252,+/+,Female,05-Apr-09,14-Jul-09,14.3,,27.6,10,0.0485,0.4133,8.53,18.12,9.47,27.59,34.34,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MANT,Rars2 Knockout First C04 - EPD0045_2,C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N,NTAC & CALB Mouse GP 20090405,Mouse GP,Rars2,MANT45.2i,MANT45,M00241253,+/+,Female,05-Apr-09,14-Jul-09,14.3,,31.5,10.1,0.0508,0.4547,8.95,19.3,12.62,31.92,39.53,C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF20.1c,MBVF20,M00247857,+/+,Female,14-Apr-09,22-Jul-09,14.1,,28.3,9.9,0.0466,0.3874,8.31,17.09,11.48,28.57,40.19,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF24.1e,MBVF24,M00247884,+/+,Female,16-Apr-09,22-Jul-09,13.9,,32.4,10.1,0.0497,0.4405,8.86,19.4,13.19,32.59,40.47,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF24.1f,MBVF24,M00247885,+/+,Female,16-Apr-09,22-Jul-09,13.9,,26.2,9.8,0.0474,0.3897,8.22,16.07,10.1,26.17,38.59,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF24.1i,MBVF24,M00247888,+/+,Female,16-Apr-09,22-Jul-09,13.9,,28.5,9.8,0.0478,0.4026,8.42,17.33,11.58,28.91,40.07,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF25.1e,MBVF25,M00247904,+/+,Female,15-Apr-09,22-Jul-09,14,,30.7,10.2,0.0472,0.4207,8.92,18.22,12.3,30.52,40.3,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF25.1g,MBVF25,M00247906,+/+,Female,15-Apr-09,22-Jul-09,14,,29.5,10,0.0483,0.4389,9.08,17.29,12.01,29.3,40.98,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF25.1h,MBVF25,M00247907,+/+,Female,15-Apr-09,22-Jul-09,14,,26.9,10,0.0449,0.3832,8.53,16.54,10.53,27.07,38.9,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBVF,Dusp3 Knockout 2 EPD0090_4_H11,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090415,Mouse GP,Dusp3,MBVF25.1k,MBVF25,M00247910,+/+,Female,15-Apr-09,22-Jul-09,14,,32.9,10.5,0.0512,0.4553,8.9,19.28,13.51,32.79,41.19,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBAX,Spnb2 Knockout First EPD0065_1_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Spnb2,MBAX29.3d,MBAX29,M00254177,+/+,Female,24-Apr-09,29-Jul-09,13.7,,33.2,10.3,0.0511,0.5047,9.87,20.25,13.03,33.28,39.15,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBAX,Spnb2 Knockout First EPD0065_1_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Spnb2,MBAX29.3e,MBAX29,M00254178,+/+,Female,24-Apr-09,29-Jul-09,13.7,,30.4,10.3,0.051,0.4555,8.93,19.22,11.35,30.57,37.14,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
MBAX,Spnb2 Knockout First EPD0065_1_F10,C57BL/6J-Tyr<c-Brd>;C57BL/6N,NTAC & CALB Mouse GP 20090424,Mouse GP,Spnb2,MBAX29.3f,MBAX29,M00254179,+/+,Female,24-Apr-09,29-Jul-09,13.7,,30,10.2,0.0469,0.4824,10.28,19.43,10.18,29.61,34.38,C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%),B6JTyr;B6N
